scenario_id,year_2025,year_2026,year_2027,year_2028,year_2029,year_2030,year_2031,year_2032,year_2033,year_2034,year_2035,year_2036,year_2037,year_2038,year_2039,year_2040,year_2041,year_2042,year_2043,year_2044,year_2045,year_2046,year_2047,year_2048,year_2049,year_2050,year_2051,year_2052,year_2053,year_2054
295,0.045933268774469016,0.052701822640647746,0.052888014467157664,0.03407566510581344,0.029512814357515314,0.03791789027819834,0.02470255997665366,0.023204822950462597,0.022961992211091353,0.02305801872135325,0.032100984837808516,0.028584449020909293,0.04056185076060124,0.0337381422406523,0.03925361615476123,0.04778405411021302,0.045373362484552565,0.043563258294214015,0.03761441501506829,0.03399424304678145,0.034733858033457896,0.03716207364492849,0.03581968200822922,0.01928839751811979,0.028233344771955292,0.041447047524513475,0.05589175014931175,0.03727304583548699,0.0246584003984554,0.030874364172962826
296,0.04629171347941297,0.06609301199820952,0.05589221962255794,0.04099176527983762,0.04041709382819853,0.037261628452604924,0.032277062136965656,0.030273807068901634,0.02909405678848428,0.02934567100557677,0.02977344023175764,0.03533989657805665,0.035168635294779635,0.03554074534479353,0.0375410149176165,0.034797996177409245,0.03878822212077564,0.03699531629523688,0.03658755434209419,0.04008514215861806,0.030066362991985965,0.03226405772441833,0.04129296495533907,0.03283145395472662,0.04098118730373374,0.0370729840854184,0.039761178800379375,0.03721849004899327,0.04569563042506889,0.03503353939032592
297,0.0442879877663878,0.038210436898997224,0.03458393389606809,0.03804729855735573,0.036953367825015765,0.029002406487608885,0.03989393975973938,0.026185053210970862,0.02304107542009228,0.015107548861434467,0.02201310344175135,0.032325197744614405,0.029648854135545213,0.02657341166665008,0.03027974450293682,0.040670396882968474,0.040054841782108976,0.03335205802311,0.046750009816031134,0.04980978502385596,0.06546453051394305,0.05564827572144072,0.04880644201573601,0.04139948754958741,0.04105264978133343,0.03711966505902855,0.041059732527383604,0.03358374978337824,0.0321021061332534,0.04568548103680201
298,0.040133566162915926,0.03745087213552519,0.05278675396820072,0.05682532782246823,0.0471812580570762,0.03827988687525331,0.03915367379336483,0.03790388627330202,0.03460975814711199,0.03344517776803742,0.028619618767966683,0.034452634689709466,0.048641599964713726,0.047935561410361816,0.03615674572747603,0.0376766951124731,0.03351695882826354,0.02689954981598794,0.037076695375924576,0.04955562231083697,0.03806150757172071,0.03060673835183282,0.03036061207522999,0.02959301403181573,0.032794718171263545,0.03801057009434086,0.02514747491377246,0.011528568402582397,0.01918482386264685,0.02439306053318237
299,0.046387717961494004,0.04312632302812472,0.04154970659297847,0.037196564939414846,0.03501528603847338,0.03489389005639458,0.03940607461635957,0.04162486833570818,0.04686620377835538,0.05044312948440871,0.0594250605683565,0.051865398983722416,0.044055818547674534,0.04057746660228736,0.044210643094039145,0.048070855005199475,0.05487049163740054,0.04753937091679183,0.03670420955363961,0.03947541631988926,0.0390779445215457,0.03024514836442569,0.04362773869387351,0.042282593156968536,0.051970574724832054,0.04394395878755496,0.03771167651243396,0.03558304021132629,0.030572021831438444,0.043354153170251694
300,0.050585782152844226,0.04438223993987179,0.040324628405805696,0.05344742486288227,0.05799224578568747,0.057054854546230035,0.05193723064066756,0.040110819417945254,0.039051299332595615,0.04045492421411283,0.02886691008007456,0.033732832751774966,0.043984396322543716,0.043030804881882406,0.045330534480730975,0.04947134900414493,0.05517755038136503,0.04173822987839239,0.05415415629774229,0.046433736137129644,0.05066009187122837,0.032290293732932754,0.030117675316055813,0.044007694355757854,0.045517215435046804,0.040370591184959344,0.03434613524200652,0.03482506523560861,0.023736621274737833,0.038668911514777825
301,0.04080214729560326,0.03482448848486654,0.04642818792711202,0.03911038636815345,0.034988648100936715,0.04687667890195645,0.06179218738879678,0.06920720319137409,0.06617988879221601,0.05520193856629338,0.04552323287174637,0.032839951675653026,0.0359571316448291,0.036707828702551425,0.03247085568073619,0.025846431658389346,0.026136432538119255,0.035750918280516006,0.034939587997262295,0.042190799755480235,0.04021669576437752,0.03278964182192186,0.03010500603636393,0.03839187716869541,0.039108302872610815,0.03500539797766408,0.03019063564283163,0.03513896048233821,0.04092326458086794,0.04238418230670754
302,0.04799521555144624,0.02451874480388335,0.025181432732691147,0.02913590508656666,0.037824904207360815,0.027800047736678338,0.02841218692748574,0.038330837646910074,0.02612570611991163,0.01751054803607061,0.02508248857639648,0.02871597432409784,0.045789329441963525,0.04133176904528399,0.04338852625705413,0.04105153461638778,0.038284826352867896,0.036543349888326235,0.0414635912448932,0.03157180957931248,0.026520187462706776,0.046866834271775945,0.02801243624829137,0.023445654289768025,0.028172262760914713,0.029441572194380275,0.036305079774883446,0.044202781346126846,0.045130608633102816,0.03147191766217894
303,0.04441815584098299,0.04081746424768712,0.036796664491910706,0.02995328575040039,0.036341698593729044,0.03290558164625479,0.048018222962109725,0.03039430639421894,0.03059342502718608,0.03031003283094915,0.030530482369161942,0.026131318586525135,0.022701214570029778,0.016822267639917676,0.01769775527800939,0.031434456249340374,0.038873071278746354,0.02375800355292481,0.020262936067881196,0.03691655483334319,0.04291906832055285,0.028464031154734726,0.02932765004445012,0.025023183618236702,0.02433275720945732,0.029966914852494968,0.02840111494732922,0.028679160242207624,0.03849283468358751,0.032668569655606244
304,0.045219758472865135,0.04777096622579481,0.04615623300000787,0.05259971291990441,0.0373692753114561,0.03548936664771122,0.037922428646819786,0.023996158332807556,0.013362964364148225,0.022909168209845378,0.021619316201511356,0.0349632365792247,0.02842648543026714,0.032279023014408985,0.02825416572467003,0.039570422377163114,0.04824775126548753,0.045062468712956244,0.03800483982523873,0.03878470199436516,0.026947636912072147,0.020617226244175738,0.01844468556394121,0.017226666087328094,0.013827916931863336,0.005781484606747513,0.001127178472192826,0.0011869153242539503,0.0,0.040443691384302205
305,0.04224503597823982,0.03893675736264184,0.04033418459952869,0.05766937249540664,0.05599375046914548,0.056815911735168485,0.06427024897265954,0.04742815159103331,0.040693316630060185,0.031563980215014664,0.018862963575235113,0.03038520259210026,0.03909449776953712,0.023697220914232788,0.03391888010126313,0.044348079578391875,0.03456801640913138,0.03807057703369955,0.045381511193501825,0.040059000722242354,0.052428759298818746,0.04014753593490393,0.03665102108657067,0.03547799974491839,0.041018769232647384,0.03845373061337123,0.044266024234862575,0.034543832142726126,0.045386367883618814,0.037383949548813265
306,0.044400362993284044,0.05976654415470076,0.055948275964887266,0.03694391128304359,0.027060739495636414,0.027426834060826445,0.02181393197362562,0.04028921921736599,0.03110037118348982,0.03850229379483341,0.03233426408627449,0.0391188534773833,0.028892765177712644,0.0257976775636607,0.03252755359912637,0.03425406333848216,0.02616150113772168,0.042236713392988075,0.032755013054231535,0.025937098188824708,0.031571013162364776,0.026965479458223484,0.03200818525694108,0.039839282534618096,0.04870310923095998,0.030112243173412767,0.041731232636733465,0.03944078645605795,0.03701423253352191,0.034292660971316155
307,0.04930386529444855,0.0475777776839517,0.06268203969083856,0.05264609684332393,0.05360000041320147,0.04546437926077195,0.04481537872870229,0.04978205003851055,0.05588599352704223,0.05645436742747998,0.041860104822619246,0.053575371601160285,0.04826524411070282,0.04767911901132431,0.04145071637779952,0.0515379736728353,0.047958930591729385,0.05088625205770235,0.045849562665480785,0.047208275931020026,0.04111212613824919,0.04139103459243385,0.03078430638025366,0.040311509796764754,0.04222002868851745,0.03676513802113244,0.038733819983416504,0.047363173805883924,0.04938752799017951,0.04061904105957104
308,0.047151697236314793,0.05640009438591094,0.05437317880276713,0.060132872591555364,0.049384136879183846,0.03486598602603848,0.033299711193690885,0.04815919002080053,0.04785880789485171,0.039926958724162825,0.05222616463917695,0.04396555831740815,0.05347311164002623,0.05666809090287071,0.04636777356283062,0.03715473195714557,0.027427894026531223,0.022926438662792474,0.03100159963073596,0.030296648235907782,0.020815787211155505,0.021149332152144342,0.019724182438139802,0.022400559470598602,0.03168271006674459,0.035873551892784725,0.03450241340111622,0.034922609355407655,0.01399779285522109,0.013873877227287165
309,0.05060066632658151,0.05040505515495097,0.02876198562981778,0.0217917940813332,0.028586907018637836,0.03651098576167144,0.038634233980040386,0.03871860655996345,0.04656336856330367,0.049120770378063,0.06288591290129221,0.049142155588499055,0.0301719688910875,0.0508001768326478,0.04673314065000192,0.03069175176320315,0.016655611461357328,0.03452059379753194,0.02658702008185173,0.028917845393032514,0.022034796780761708,0.025248054403446955,0.016176520577467456,0.0228631767357342,0.020359174622004948,0.023188610891003943,0.020407816919884032,0.024671908537056992,0.03170107559252966,0.03852953283423909
310,0.04893596717728475,0.0538428958852144,0.052631405353947905,0.053415952329191274,0.03872143225668325,0.03793997604184245,0.048226309076680254,0.0431958664565791,0.037920168929176296,0.036818116285834306,0.03636528688859431,0.03346698576787268,0.03747887984801774,0.0333283081251653,0.019295039605836912,0.022594220291205867,0.020389188430248374,0.014452549730525106,0.007506033656748885,0.0038999110713842915,0.014572221119750711,0.015189497782301251,0.01835562836819073,0.03791417026344586,0.032469529027876684,0.03930370852249974,0.03137934037322041,0.03096974497550976,0.03192490716403743,0.022332190248499695
311,0.0467209915471404,0.048025835677943,0.04654296462768579,0.05469677220301278,0.05088726336051647,0.04190659857626971,0.044056080465592506,0.0321810565945853,0.026037580344130618,0.03914945433805738,0.027048937724111148,0.017422289278312533,0.033526676015529236,0.02726441041951936,0.023974555144238897,0.03742353081675702,0.03992855673022293,0.03846673205378994,0.044594579949350684,0.037899583363121436,0.052230732765361415,0.04266175794117475,0.0327352274393956,0.02198861923771469,0.016632936213475846,0.026167288526117154,0.03810676276120378,0.037168304649531185,0.034776729837439846,0.02825070294623422
312,0.05063553508885505,0.05928663360381753,0.05390704351839911,0.05033747639517057,0.05449026584034547,0.047404804672138555,0.0543624991052592,0.05165777599818801,0.038442688777098014,0.05430887624732033,0.05404496713322403,0.03559893469017347,0.03544027109821682,0.03960751267190867,0.027938854046945835,0.021743929459744203,0.03882838933752657,0.04355883252004559,0.06355243026475377,0.04915164239689143,0.04626639721046329,0.042109323160085796,0.05708555127323561,0.05479887492355967,0.046217992110709684,0.025368002704211294,0.02303252208669982,0.042719124828072254,0.03936384637626155,0.04034816230796469
313,0.04672071098656657,0.046239235683160726,0.04704621315032989,0.04965421070859194,0.04017481637612343,0.049191832331701116,0.040399236817567796,0.03821483877651806,0.04024079778548692,0.0304551179668425,0.024787059474671278,0.03373878375062714,0.027021691665013052,0.044916918152073916,0.04160566505446135,0.027558149880607938,0.02450863287955952,0.03988800971236554,0.04193026426150728,0.042993714833307536,0.043176415492485215,0.039501790637859364,0.05026942891262481,0.049504299695773135,0.05263830542683119,0.05637335622706405,0.06527423834075803,0.05421767781137145,0.042855317691273584,0.038143359615859004
314,0.04788769604074285,0.05051922683202638,0.0476312026205248,0.05971956838571843,0.04831568560128453,0.03742833804604698,0.031532058617894446,0.032143140758211654,0.048651971780968285,0.05082758014774469,0.04148440339404356,0.028462112179083607,0.028907733721684193,0.04344505331236821,0.049263076052668976,0.03053025922944185,0.03111648970452866,0.04762476109970573,0.048494199537175584,0.04177059941957071,0.04269376818231804,0.05611062373744685,0.059767593317141696,0.04906534086034936,0.03890793569167067,0.039862578572583345,0.046037929112381366,0.04028040434131626,0.02726667245206975,0.031320280261966094
315,0.04451401864974755,0.04728803433236951,0.04533945705270312,0.05973012711042265,0.05681685365003428,0.044259915495464285,0.04268410020530355,0.05421375204230517,0.05181563549824558,0.05716780286490342,0.04496812009948775,0.033288348564932485,0.027437493145445586,0.02194680495379081,0.030397536690119575,0.03791928482034098,0.03815784832970041,0.04728822645555841,0.03599689805401898,0.014597540437432582,0.04085476220823575,0.038843663460912704,0.027451058237508267,0.03028517198652457,0.031682937428187036,0.028615000633444635,0.03384729205002372,0.034771272229378175,0.02486921398257211,0.028209082534417153
316,0.04560336895792929,0.042759164898468725,0.04772094234327701,0.04519494241221064,0.04756896199683207,0.055000082549436585,0.049227150778158736,0.044511563363321856,0.03921201268644186,0.030770288785114522,0.028836487155459608,0.030588328654554985,0.0329439042956242,0.03268253234364356,0.029466505992846934,0.019845722791333113,0.019976877602821866,0.024179888233559103,0.03980645364791814,0.034944638871981015,0.03163691625559199,0.03139962297690423,0.031551790232135675,0.036459988196297914,0.041913492949986274,0.03606027600663844,0.057685938907185846,0.044549526879866394,0.041554412823266884,0.029924876699137938
317,0.04331146004045084,0.0468155663185237,0.041116603210590456,0.037138836885846384,0.019022112428251737,0.027032809374285264,0.029870765690845513,0.043588529431866224,0.04010001562428369,0.034511968071777095,0.03243486196149595,0.030443210473416946,0.03008266719493489,0.0387497399930573,0.03184939995956589,0.0373676842800838,0.030737636659020535,0.036904673622863544,0.033306037687109866,0.022403597616727135,0.03954010368961259,0.018238912795706143,0.014790729400982075,0.019847108128442672,0.03516048593165374,0.018751964070490866,0.03492494253844129,0.022675299120274363,0.0376128727267166,0.048457248042003076
318,0.04837248331413623,0.06474046286460325,0.04952294165798476,0.03950213878245697,0.056154943958578854,0.05592098401854237,0.04246590035484069,0.028422918121940702,0.03150213245983039,0.028833292574798098,0.021073469305751477,0.03344134493145291,0.030139014895768472,0.03934111695292663,0.03185563854830688,0.030354804085508134,0.0346764550231664,0.03662276249344743,0.045446662709049665,0.0335881119834495,0.0310976642582736,0.034646446581350215,0.049823725081194904,0.03987414218772212,0.025336800321500916,0.03078618758887452,0.02909794231239911,0.017458057010381566,0.03258526375974762,0.04261676470896813
319,0.041868820641007075,0.0404748166207243,0.06552201390555598,0.06507708983539755,0.060883839101114695,0.05685074836754082,0.060328513705870265,0.07424311195215422,0.07774880158490884,0.06252239438364375,0.04786329178285719,0.04425320111921505,0.04500198475721524,0.04637925353414182,0.05845829549996295,0.04410643830402301,0.031355684776484864,0.02699355069144766,0.034736317755265186,0.04300022376169199,0.03477526609961633,0.019316800776710503,0.03176554237730618,0.027533839598115388,0.026678376463872798,0.03512547524593278,0.027172700740715774,0.024312416713704484,0.030028363832482047,0.02416584889882134
320,0.04775078253760466,0.04981698653310226,0.04167731317737265,0.03078811669632093,0.03994292799195193,0.03974246444818794,0.03671621883440789,0.034404058728757334,0.04550914503495465,0.03977794348469753,0.046855061974727705,0.03672641187054133,0.04901331756285488,0.040661735794968935,0.039289470353136284,0.029821708824376958,0.025510753563032156,0.02794482261202447,0.03554983864580748,0.021986065872679705,0.02610808048510303,0.033897374886691464,0.02617356479556733,0.044499723483732684,0.03561346560872863,0.03028357312979418,0.02882270506031881,0.040649008664620664,0.034894799549059524,0.03878796091621015
321,0.04483177833783619,0.05462614626738231,0.051331269854585165,0.04601680069490719,0.04311789971811318,0.03930247953535589,0.05074155122383642,0.05216416066212104,0.04926401479816492,0.043483256176108515,0.04083550571824413,0.046974513815149235,0.04566422588063496,0.046738536616857576,0.044292900037600044,0.04271404344808568,0.03840937796565017,0.05163649406394248,0.05064229906253527,0.047666784051009554,0.04276108553005867,0.04144760606842108,0.04245769088316859,0.036664714837772894,0.02941333431552712,0.024453906137099968,0.02760381188568629,0.0397436284760683,0.05472051670615837,0.04393582242315528
322,0.04891747279075363,0.05634164230237734,0.039679916970648384,0.041285531791913625,0.026348070436045534,0.03784094763507092,0.03848487743258219,0.045470033807185686,0.04371101605170286,0.04816399032157419,0.04514894916770022,0.04783551905806132,0.054350636821321886,0.0551557884240614,0.03127706918270735,0.02657016415300966,0.03211624875840355,0.03833268907228856,0.04173985744346711,0.035463685860430395,0.04000152754837536,0.04489773175613408,0.029883984051085142,0.03362496558660899,0.03138741972448013,0.03410094497230867,0.02862924576901053,0.02214555263672288,0.03222445464070487,0.04190502511025773
323,0.047656338476545455,0.046493610092342715,0.046175725361540194,0.04066226897660754,0.04618355416451646,0.05338024042119571,0.0536709022684432,0.04443191281191975,0.04455320878529016,0.026841015197091332,0.01242851956206583,0.009449041235097513,0.03128070085508893,0.02526936300178976,0.019292420990345675,0.024773622864402784,0.016246835001269423,0.039323218108276214,0.04015934211057738,0.03289383103038301,0.015243144245478332,0.017346173631633356,0.022744103493992113,0.03365525266480082,0.018890926403709353,0.03441131960660063,0.025902066496560842,0.028035483875012136,0.03536287192761112,0.04214963676353592
324,0.050865669983292075,0.029418834606314198,0.0266795695696956,0.03425234993381158,0.03209782607085007,0.0435993313939521,0.046587557097931956,0.05035883301456336,0.04996508514831412,0.03773408123501514,0.04494926679771742,0.043893527596142505,0.03634589538897905,0.04665978724690703,0.04229029036986044,0.0429732715328251,0.03915204442289048,0.029076674913954915,0.038986071709194735,0.029896896510622946,0.03306988666197553,0.03422482618179585,0.033402591081962495,0.032609279738971646,0.030850104650475833,0.04135401458090867,0.041293884804526206,0.04035768118534904,0.02795542972031036,0.04051176206747056
325,0.04759605558376761,0.050494317419469914,0.04430465426096141,0.06398619940932343,0.06029778600924659,0.043772025508599585,0.03564393320593654,0.04366126217694382,0.03835187512579204,0.04333606670318573,0.03552412896253262,0.030028440529310932,0.03422557924601358,0.04257537067281241,0.03600353809511695,0.04057692133337004,0.02831410576806418,0.027639543013689337,0.02448944136758061,0.03086486397761105,0.027726208194802773,0.035941724636638056,0.041840258597669766,0.04007205238825581,0.03892179572864885,0.04450546556311374,0.04856455717766573,0.0382319437519405,0.03927770234736436,0.030244492291204794
326,0.04068761074339195,0.02411441165505359,0.039058016383059876,0.03908698951957303,0.038011437465340275,0.049208960166996586,0.04870976202912132,0.039480869490997876,0.03218757192471885,0.03839205420177622,0.046786428392862935,0.037138047133305485,0.03324837435349151,0.028068819384702202,0.03162404095614556,0.040303521614175435,0.032989635431791356,0.03705316565510044,0.034506123228030545,0.038273960466565386,0.03154047631857257,0.025578487365714154,0.037089691891738795,0.04071982582804162,0.030717689807877646,0.04870245771244299,0.059048526278603346,0.06131544672654876,0.04233499255534975,0.028971618018634297
327,0.04520287199165707,0.05656462338294019,0.055566213227041764,0.04730686117151448,0.047009077634135074,0.041754656100377416,0.05635350456913581,0.04454405635691829,0.05048903705101913,0.03739745979263728,0.038382392025562644,0.05256304312746172,0.034816892173473266,0.04242332659081943,0.0408490369664862,0.040143032488743104,0.04466793716956792,0.04726085669310821,0.054796392541564265,0.03420699720739462,0.024322352781467528,0.03320336524046386,0.03430573664780614,0.02810483877815105,0.02700933714358125,0.0375257284461655,0.03753560832801058,0.04295879572643495,0.056959070357736855,0.03444769984851757
328,0.04188770993256723,0.044006061166548024,0.04817434743596082,0.05410804802178581,0.043325563002606454,0.03618361732310629,0.03931856383297558,0.03944420125974722,0.03909223099799488,0.042935489012868,0.03625148515276844,0.037216007477259706,0.03954471668000157,0.04460204313706285,0.046109789729585626,0.033843974603983945,0.033673772114239796,0.03324151384562205,0.03532236334291865,0.0445542698406067,0.038495868326154904,0.042049925146036206,0.03810140369258472,0.025063853950917425,0.02904283935335474,0.04070607050960991,0.043809278553605835,0.04382731754300914,0.034142518215439,0.055886365818613046
329,0.04384889198325285,0.05192243068892351,0.03460307272177143,0.03908073401567206,0.04667289149133794,0.04304499556699265,0.048975775583176256,0.04443498272801705,0.04975020059431415,0.05600048930260438,0.03581784600905024,0.034199663018117,0.026320808887420256,0.036310815050199015,0.020963580365178577,0.02962547761495836,0.04487507382942203,0.04786063947386004,0.040834025595151154,0.02944254411800718,0.027458821301868247,0.02928285703034206,0.005712722881118772,0.010458001938731885,0.02035112463611115,0.026499788171939556,0.014945740440765203,0.022727258111347706,0.02230113137521681,0.034037030437598544
330,0.04993741681018184,0.040665690562003025,0.05615099170504012,0.06268489837132354,0.04559345446541856,0.0503470105562827,0.052058046166474865,0.058507450955440105,0.06447675144583093,0.054565599585808,0.06570625211696665,0.05604704469873921,0.05281323012900343,0.05932945207056391,0.042037158894315516,0.04484711411768401,0.04083899675953589,0.04517684707149509,0.049976034136645295,0.04798383556658504,0.040230470701897995,0.051291638134641056,0.058397513244883334,0.06437569081297542,0.04136370888013568,0.03668782613801418,0.043246395765012824,0.028070392490014827,0.025434242137450234,0.03878415937356403
331,0.04731633294304476,0.033758815367411904,0.02743131098238879,0.03381992069046691,0.054302806691236646,0.0536827754932991,0.051136515885717944,0.05238476098571246,0.051492650848092895,0.03845445813649127,0.04426122069986523,0.048422086577892674,0.031535556480532405,0.032807485530973575,0.03284281068590763,0.03216868479957342,0.040919700464238214,0.02778225671561848,0.037090045665583334,0.02705133275392594,0.016928534091302377,0.02764153315997663,0.02526722609549875,0.024411992520972463,0.03406471715770439,0.043794375470478396,0.0329259549307162,0.044722035479335155,0.038490668196359226,0.025841127096058042
332,0.04330694022461543,0.045658804959962614,0.056929841219432675,0.04968907872221943,0.06455679308905836,0.05398106188482457,0.050365834515087575,0.045699084059537355,0.04585043080984316,0.04985033733865401,0.05214715919440398,0.040941188689080955,0.040487941513755385,0.0413624005617105,0.034021178412910164,0.032083872639305414,0.03947866764542695,0.043976501226591705,0.030518299339985372,0.028554937781632997,0.03179993194435735,0.019790293437373988,0.026241821810574856,0.030691941971668628,0.03833907855117645,0.029646965638811775,0.03423928226276392,0.03936405925696657,0.04333255717323938,0.04554231653939284
333,0.04236257941103048,0.04269010783835392,0.05094405250388799,0.033515902616127205,0.04920223622393441,0.052745018152351934,0.05244910082015279,0.05246521938319586,0.07298197477779714,0.0742705703150771,0.07566633707518795,0.05759469036369007,0.037378909572247036,0.015579533231865332,0.019959319628559603,0.045048308539706025,0.04144159108769351,0.04781098388848264,0.049248720290022086,0.03417179504874673,0.028332660876725944,0.03883929587540615,0.05587923886116563,0.0383045818547719,0.031553352594199946,0.036474880198769336,0.03589398914787234,0.039069589590813115,0.037802141118175196,0.02309046372055664
334,0.04550207778898045,0.04106728269441321,0.046335527166752086,0.03183228270125139,0.04525011848172912,0.04459369933097018,0.04887847948508915,0.028922467223369577,0.033733403056012086,0.027885512820633316,0.03275812415800938,0.03920452338822264,0.04338208320335205,0.04951800370596007,0.04537376549395277,0.03142186992287155,0.0221649469758414,0.02906429069791837,0.03232261893387623,0.029170317951576263,0.018334447527068087,0.019166081318986835,0.015466468739572676,0.03337992369230293,0.047715411076183135,0.038726533792393485,0.03576765735488176,0.0298097852526046,0.032097682394755675,0.03679670725584018
335,0.04175405106220829,0.04324068217713074,0.03628969664897398,0.023574780891772715,0.029002523553502774,0.02833010625723258,0.021383571158946225,0.022501513644696273,0.01917924774086511,0.025828450884904566,0.04044753821300883,0.026818156534878703,0.02679298602898727,0.03796520031074946,0.031032759619107123,0.036394020426192816,0.03508105628999104,0.020370830794750508,0.03126838091619509,0.031107190726117475,0.028288401826656893,0.03728247287604905,0.03696473597678697,0.03420796136804104,0.038476688297239915,0.04029876622325653,0.026854739587504155,0.024710288987112798,0.03419722759679462,0.03468419068075771
336,0.04339031067816193,0.06576644781789659,0.058984041321295026,0.056046407782472135,0.06011784154430419,0.04747455241190055,0.04662319672866063,0.04613232612061567,0.0410138484556076,0.04842816983698308,0.040489553058831215,0.04690275523586053,0.039076670913057145,0.04864117858295119,0.045469770773996714,0.05019693427239315,0.040631794575695865,0.03648381080521342,0.036132244149094994,0.026681950268313923,0.023604687924123898,0.03022082673052302,0.036179362384106545,0.032466599577580586,0.03618834952372787,0.03824053920546564,0.031330639956909545,0.03678576580406276,0.02415446764209958,0.025606355073940573
337,0.04633975992500541,0.052220307071039224,0.04519895979212267,0.03315339561929651,0.03513559800605335,0.04018225513107841,0.03843215733737606,0.0474285064648692,0.05651964523071263,0.05070856238141067,0.051701038537349434,0.03342260819103456,0.04324495900414784,0.03300884814652609,0.03812247126033196,0.03432281608766288,0.030004431647423592,0.03529423710245195,0.03898778980914979,0.04024813466075402,0.0389444096100441,0.01669349266975523,0.03215142049377876,0.03242053015349967,0.03913273644977115,0.03931500590704242,0.030448843981125996,0.04107408138615891,0.0450659688755553,0.03724847881396555
338,0.048869667618671765,0.05558453153987644,0.05138539355406808,0.058117192330855764,0.03970333751681343,0.039209265171174686,0.036140122160203514,0.03861391426181379,0.02802334380252191,0.017284726069316532,0.019034143012424933,0.023064429509818848,0.024927542705705363,0.03629233389625564,0.03642549329168184,0.034601768322616674,0.036003670094549085,0.0287645831791322,0.016381114045329784,0.02660172141745626,0.025253059418720313,0.03376696943197228,0.03451924774574495,0.05513137645362849,0.0401663108384596,0.038541258030778486,0.03282942868789084,0.04760228064089267,0.04440136831330425,0.05055940572322441
339,0.04723001592702499,0.052874264225826334,0.04739242515520869,0.04571911646308973,0.05609833985297347,0.03952211734889444,0.049843405857163604,0.057588805987412756,0.04469068539317776,0.0456442105175939,0.03847771119932837,0.024878220314570647,0.02956588889108789,0.039760890201897,0.04392524458009433,0.03761300762945801,0.025117840224889693,0.03596089361215919,0.028547228084746173,0.05259447511769144,0.03504410870112735,0.03351898206321043,0.04375295446925146,0.04456120890909366,0.03873216825280318,0.042011076647471994,0.04929700639359459,0.038624547595473485,0.03186636985136222,0.028821872016616276
340,0.03852986298455737,0.05230336683161308,0.032711435869075295,0.033981005555442034,0.045473552154137,0.050397338516515844,0.0406794145993781,0.04690981853423303,0.052620434829582924,0.039420736810387685,0.03923932825715304,0.029713921092020652,0.03023334392409399,0.026837408699930773,0.012375628299853909,0.020319268596047775,0.01848272523677074,0.030138327942221987,0.03784285100379765,0.044417960273658214,0.034218868793184656,0.031080250464014508,0.029437993608426128,0.030469911067846956,0.03734112077669242,0.042389041886321546,0.037261558834475884,0.03541342235383322,0.03645553786073989,0.046815244948268636
341,0.046316831697442454,0.04400862596096488,0.052603011563609935,0.0421131845080682,0.04147815990872048,0.03718084138344373,0.026795708964912044,0.027035255615057232,0.028677589344266244,0.021522575543562926,0.01669032755040495,0.03388841879694876,0.03859483644279377,0.04592742715471462,0.037479391743215434,0.043830876832817826,0.03265950642922062,0.03459240725120743,0.055788684011139004,0.058064548063185985,0.03638276764532734,0.032784776350079564,0.038219202121400495,0.014369509948353211,0.01555277857360775,0.011492997573857912,0.014617531030402454,0.005211154162470196,0.01667637232092451,0.022753011348070624
342,0.04561983223004941,0.02863805922896301,0.03298901272753712,0.04109299585241722,0.03126427608514163,0.04712097431102319,0.05078067765340554,0.04541187548751861,0.041913391105658455,0.02646964355253361,0.03268050681491113,0.04225636344071592,0.04831842048459804,0.0475043670544387,0.05033132957094584,0.04340303228813076,0.038444127167482446,0.037416038395807615,0.03959075586940926,0.023972408491912272,0.03713311353555056,0.04296111612638875,0.04379733653322329,0.051881795992862856,0.0434985144663581,0.04048599934265512,0.044042673393526174,0.02140316312791142,0.005303642718847319,0.01872890875929782
343,0.04664540236646975,0.044234081214990506,0.03989688107483198,0.03416905773565795,0.03187558495526551,0.02355744801145567,0.017735504903168706,0.02832013185740339,0.04027270660294056,0.048748440898978784,0.042030665632108895,0.04918888207944154,0.05116608187679932,0.03206692708127351,0.026243521733395447,0.05421635793744144,0.04136129487654169,0.04071576732164419,0.03325493969397577,0.018338527010719304,0.034756958679905706,0.027735418651526025,0.029860108571529778,0.026439514834159086,0.03458873826333627,0.031712910350727895,0.035756374871484725,0.03990116672816591,0.04931686058300267,0.04875040808704001
344,0.0502523605553053,0.054581178781753704,0.04601827982660782,0.03670092544809248,0.023641739701879674,0.027983699706872468,0.016552174733952228,0.020694509334653197,0.02099449999687621,0.020016657707572102,0.009950187174387257,0.007534086415390391,0.013672032483578912,0.025955735729271737,0.021185599461199522,0.022422070607667283,0.021220868508014922,0.026048923165670704,0.030347210371842105,0.029740302761698655,0.04313653764650556,0.049458557576603224,0.04729702077629789,0.03651141937864526,0.03880610101423997,0.039351897301964436,0.05436737502908939,0.04097678600736506,0.048687518024800466,0.04761646626718576
